#SAMPLE	HQ_HOM	HQ_HOM_RATE	HQ_HET	HQ_HET_RATE	CHARR	MEAN_REF_AB_HOM_ALT	HETEROZYGOSITY_RATE	INCONSISTENT_AB_HET_RATE
HG01632	944455	1.00000	1639361	0.97754	0.00408	0.00125	0.63447	0.01239
HG03998	960222	1.00000	1730913	0.97790	0.00527	0.00170	0.64319	0.01091
HG00282	944837	1.00000	1668403	0.97746	0.00381	0.00118	0.63844	0.01199
HG02151	1068167	1.00000	1570736	0.97634	0.00403	0.00129	0.59522	0.01097
HG00356	965738	1.00000	1657263	0.97689	0.00455	0.00144	0.63182	0.01150
NA18977	1060554	1.00000	1584445	0.97642	0.00424	0.00131	0.59903	0.01141
HG02274	959281	1.00000	1765316	0.97857	0.00372	0.00117	0.64792	0.01010
NA20539	934066	1.00000	1651896	0.97596	0.00525	0.00161	0.63879	0.01264
NA19223	1025523	1.00000	1598531	0.97774	0.00369	0.00120	0.60918	0.01018
NA21091	969264	1.00000	1685224	0.97675	0.00418	0.00129	0.63486	0.01125
HG02485	917677	1.00000	1725167	0.97766	0.00473	0.00157	0.65277	0.01211
NA18757	1029357	1.00000	1540812	0.97557	0.00324	0.00101	0.59950	0.01378
HG01248	948588	1.00000	1758405	0.97812	0.00417	0.00131	0.64958	0.00715
NA11933	934829	1.00000	1669411	0.97696	0.00392	0.00120	0.64104	0.01188
HG01284	915635	1.00000	1729892	0.97704	0.00386	0.00118	0.65389	0.01163
NA20756	947711	1.00000	1648094	0.97709	0.00400	0.00125	0.63491	0.01204
HG03159	1017199	1.00000	1608298	0.97779	0.00489	0.00166	0.61257	0.01046
NA18537	1061584	1.00000	1580353	0.97589	0.00419	0.00132	0.59818	0.01188
HG01889	969656	1.00000	1592972	0.97843	0.00321	0.00104	0.62162	0.01250
HG00288	942047	1.00000	1649605	0.97762	0.00480	0.00146	0.63651	0.01199
NA20910	975099	1.00000	1693954	0.97752	0.00395	0.00125	0.63466	0.01058
HG03193	999227	1.00000	1628656	0.97798	0.00440	0.00147	0.61976	0.01056
NA19430	1001104	1.00000	1640256	0.97790	0.00395	0.00127	0.62099	0.01145
HG02941	1002709	1.00000	1604716	0.97726	0.00373	0.00121	0.61544	0.01139
NA20867	976340	1.00000	1683088	0.97739	0.00395	0.00124	0.63288	0.01104
HG03007	959068	1.00000	1679408	0.97803	0.00650	0.00208	0.63651	0.01176
HG02141	1059542	1.00000	1579599	0.97579	0.00398	0.00129	0.59853	0.01149
NA18946	1048568	1.00000	1540914	0.97586	0.00461	0.00143	0.59507	0.01339
HG02481	978749	1.00000	1659378	0.97811	0.00413	0.00135	0.62900	0.01094
HG00442	1077680	1.00000	1569145	0.97523	0.00367	0.00114	0.59284	0.01091
NA18593	1073220	1.00000	1568384	0.97565	0.00418	0.00134	0.59372	0.01160
HG02271	1146976	1.00000	1410049	0.97498	0.00439	0.00143	0.55144	0.01194
NA18630	1099579	1.00000	1575784	0.97683	0.00487	0.00155	0.58900	0.00688
NA20786	953202	1.00000	1668636	0.97754	0.00402	0.00125	0.63644	0.01065
HG01846	1054257	1.00000	1566557	0.97642	0.00444	0.00142	0.59774	0.01145
NA18909	996347	1.00000	1604662	0.97786	0.00319	0.00104	0.61694	0.01133
NA18981	1048455	1.00000	1521439	0.97668	0.00378	0.00118	0.59202	0.01390
HG01577	940397	1.00000	1720183	0.97784	0.00435	0.00134	0.64654	0.01105
HG00139	958750	1.00000	1659887	0.97756	0.00428	0.00133	0.63387	0.01060
NA18747	1070249	1.00000	1564140	0.97563	0.00359	0.00115	0.59374	0.01195
HG00956	1073594	1.00000	1573617	0.97592	0.00398	0.00127	0.59444	0.01112
HG03950	953929	1.00000	1700990	0.97751	0.00387	0.00118	0.64069	0.01154
NA20875	976045	1.00000	1700316	0.97817	0.00465	0.00145	0.63531	0.00856
HG03172	1012401	1.00000	1589819	0.97747	0.00456	0.00155	0.61095	0.01175
HG02810	1037241	1.00000	1531719	0.97682	0.00381	0.00126	0.59624	0.01191
HG03863	968021	1.00000	1670879	0.97765	0.00473	0.00153	0.63317	0.01281
NA18620	1083617	1.00000	1574415	0.97614	0.00416	0.00133	0.59232	0.00992
NA19149	1013247	1.00000	1572743	0.97722	0.00335	0.00109	0.60818	0.01178
NA20774	944267	1.00000	1666598	0.97717	0.00388	0.00120	0.63833	0.01111
HG02790	970379	1.00000	1664958	0.97755	0.00418	0.00131	0.63178	0.01170
HG03511	1018813	1.00000	1603011	0.97805	0.00345	0.00114	0.61141	0.01058
HG03539	982113	1.00000	1623163	0.97745	0.00348	0.00114	0.62303	0.01188
HG03195	1012773	1.00000	1586523	0.97757	0.00381	0.00128	0.61037	0.01174
HG01516	958264	1.00000	1637360	0.97671	0.00422	0.00132	0.63082	0.01126
HG02769	1028545	1.00000	1606191	0.97791	0.00470	0.00160	0.60962	0.00914
HG00690	1059959	1.00000	1549354	0.97568	0.00491	0.00153	0.59378	0.01202
HG03967	999769	1.00000	1634957	0.97610	0.00683	0.00230	0.62054	0.01091
HG01947	985937	1.00000	1612892	0.97767	0.00370	0.00115	0.62062	0.01232
HG00349	979892	1.00000	1655549	0.97659	0.00465	0.00145	0.62819	0.00973
HG04188	975766	1.00000	1715988	0.97685	0.00781	0.00264	0.63750	0.01046
NA18873	1001332	1.00000	1611422	0.97819	0.00327	0.00107	0.61675	0.01105
HG03603	975872	1.00000	1743133	0.97703	0.00526	0.00164	0.64109	0.00785
NA19380	989922	1.00000	1637591	0.97856	0.00452	0.00145	0.62325	0.01083
HG01982	1071175	1.00000	1543485	0.97607	0.00365	0.00119	0.59032	0.01062
HG02562	1009433	1.00000	1643232	0.97806	0.00471	0.00157	0.61946	0.00873
HG04006	978863	1.00000	1735826	0.97792	0.00540	0.00177	0.63942	0.00908
HG02360	1043985	1.00000	1542181	0.97532	0.00633	0.00222	0.59632	0.01357
HG02084	1051372	1.00000	1545504	0.97572	0.00358	0.00114	0.59514	0.01313
HG01848	1076931	1.00000	1580376	0.97671	0.00433	0.00138	0.59473	0.01016
HG02682	950362	1.00000	1672475	0.97824	0.00422	0.00131	0.63766	0.01257
HG01122	944726	1.00000	1746041	0.97738	0.00466	0.00142	0.64890	0.00848
HG02896	1025806	1.00000	1577528	0.97708	0.00459	0.00161	0.60596	0.01157
HG02087	1066127	1.00000	1583740	0.97572	0.00354	0.00113	0.59767	0.01150
HG00122	945460	1.00000	1692181	0.97784	0.00483	0.00150	0.64155	0.00948
HG00177	951789	1.00000	1622149	0.97687	0.00379	0.00117	0.63022	0.01251
HG01311	928228	1.00000	1735230	0.97780	0.00406	0.00125	0.65150	0.01040
HG03583	1005673	1.00000	1593202	0.97843	0.00378	0.00125	0.61304	0.01105
HG03890	966231	1.00000	1736717	0.97737	0.00491	0.00157	0.64253	0.01002
NA19473	985236	1.00000	1627869	0.97754	0.00324	0.00104	0.62296	0.01157
HG01606	927035	1.00000	1624350	0.97664	0.00400	0.00123	0.63665	0.01312
HG02252	1021746	1.00000	1618934	0.97656	0.00403	0.00127	0.61307	0.01039
HG02613	997014	1.00000	1617344	0.97802	0.00472	0.00162	0.61864	0.01108
HG01783	944417	1.00000	1647197	0.97709	0.00435	0.00134	0.63559	0.01154
NA19728	1121165	1.00000	1433854	0.97475	0.00478	0.00162	0.56119	0.01148
HG03499	1036746	1.00000	1608505	0.97619	0.00460	0.00155	0.60807	0.00831
HG01811	1071581	1.00000	1543476	0.97645	0.00420	0.00135	0.59023	0.01115
NA18552	1056071	1.00000	1572772	0.97583	0.00371	0.00117	0.59828	0.01248
NA18951	1080655	1.00000	1588892	0.97619	0.00411	0.00131	0.59519	0.01040
HG01954	1087973	1.00000	1447240	0.97472	0.00350	0.00111	0.57086	0.01333
NA19334	1000638	1.00000	1635165	0.97834	0.00341	0.00110	0.62037	0.01085
HG04209	1017598	1.00000	1588880	0.97736	0.00513	0.00166	0.60959	0.01203
HG02104	1095955	1.00000	1493152	0.97560	0.00351	0.00114	0.57671	0.01125
NA19786	971397	1.00000	1674519	0.97751	0.00352	0.00108	0.63287	0.01187
HG03129	1014786	1.00000	1558840	0.97742	0.00385	0.00127	0.60570	0.01186
NA11992	941107	1.00000	1653690	0.97699	0.00389	0.00120	0.63731	0.01191
HG01551	899157	1.00000	1807056	0.97832	0.00411	0.00127	0.66774	0.01117
NA19314	1007213	1.00000	1652365	0.97798	0.00397	0.00130	0.62129	0.00863
NA18592	1078639	1.00000	1560513	0.97600	0.00421	0.00131	0.59129	0.01071
HG01596	1060156	1.00000	1581807	0.97573	0.00368	0.00116	0.59872	0.01102
HG03015	983840	1.00000	1671234	0.97753	0.00427	0.00132	0.62945	0.01135
NA18617	1068893	1.00000	1563729	0.97538	0.00451	0.00140	0.59398	0.01188
NA20894	967718	1.00000	1668779	0.97685	0.00437	0.00135	0.63295	0.01207
NA19726	992924	1.00000	1659893	0.97723	0.00452	0.00140	0.62571	0.01097
HG02035	1065277	1.00000	1591733	0.97587	0.00369	0.00116	0.59907	0.01131
HG03464	991048	1.00000	1597461	0.97698	0.00577	0.00203	0.61714	0.01194
HG01362	915031	1.00000	1754472	0.97838	0.00420	0.00127	0.65723	0.01116
HG01757	950393	1.00000	1663959	0.97757	0.00432	0.00134	0.63647	0.01117
NA20299	841557	1.00000	1875285	0.97879	0.00388	0.00116	0.69024	0.01291
HG00130	930414	1.00000	1647861	0.97805	0.00447	0.00139	0.63913	0.01169
HG00654	1057003	1.00000	1559415	0.97675	0.00349	0.00110	0.59601	0.01201
NA19012	1160483	1.00000	1425067	0.97458	0.00416	0.00136	0.55117	0.01012
NA20790	955332	1.00000	1663714	0.97722	0.00416	0.00129	0.63524	0.01064
HG02494	957378	1.00000	1711041	0.97695	0.00583	0.00187	0.64122	0.01108
HG02811	1004241	1.00000	1603545	0.97664	0.00468	0.00159	0.61491	0.01159
HG01360	924913	1.00000	1727587	0.97808	0.00371	0.00113	0.65131	0.01186
HG01912	959265	1.00000	1622406	0.97741	0.00367	0.00122	0.62843	0.01293
NA19900	941329	1.00000	1712560	0.97845	0.00374	0.00117	0.64530	0.01036
HG00634	1073627	1.00000	1573169	0.97507	0.00349	0.00111	0.59437	0.01198
HG00284	945064	1.00000	1672700	0.97802	0.00388	0.00120	0.63898	0.01122
HG01858	1070230	1.00000	1576537	0.97571	0.00593	0.00185	0.59565	0.01107
HG00185	947835	1.00000	1679042	0.97748	0.00393	0.00123	0.63918	0.01090
HG04202	959100	1.00000	1676945	0.97709	0.00770	0.00260	0.63616	0.01215
NA20586	925988	1.00000	1666329	0.97763	0.00413	0.00127	0.64280	0.01184
HG01625	929161	1.00000	1670147	0.97706	0.00416	0.00128	0.64254	0.01213
HG03733	1011138	1.00000	1634207	0.97694	0.00421	0.00132	0.61777	0.00947
NA12043	963802	1.00000	1666867	0.97644	0.00423	0.00131	0.63363	0.00959
NA19107	1007955	1.00000	1589015	0.97768	0.00360	0.00117	0.61187	0.01146
HG00383	972917	1.00000	1645896	0.97699	0.00412	0.00127	0.62849	0.01099
NA19030	1001446	1.00000	1612095	0.97863	0.00351	0.00113	0.61682	0.01070
HG00116	975802	1.00000	1674444	0.97663	0.00499	0.00157	0.63181	0.00700
HG02888	969597	1.00000	1575117	0.97807	0.00381	0.00125	0.61898	0.01302
HG03048	1000460	1.00000	1603674	0.97735	0.00637	0.00220	0.61582	0.01109
HG00181	940581	1.00000	1694661	0.97713	0.00376	0.00117	0.64308	0.01113
NA19058	1054660	1.00000	1561848	0.97631	0.00387	0.00123	0.59692	0.01238
HG03593	972033	1.00000	1698167	0.97755	0.00415	0.00129	0.63597	0.01202
HG00708	1071099	1.00000	1561010	0.97632	0.00381	0.00122	0.59306	0.01126
HG03557	1015639	1.00000	1602064	0.97730	0.00354	0.00117	0.61201	0.00968
NA18621	1070139	1.00000	1554026	0.97695	0.00419	0.00132	0.59220	0.01180
NA20798	947671	1.00000	1644873	0.97593	0.00505	0.00155	0.63446	0.01192
HG01522	964768	1.00000	1621704	0.97652	0.00407	0.00128	0.62699	0.01205
HG01312	921617	1.00000	1742520	0.97720	0.00415	0.00125	0.65407	0.01155
NA20531	940212	1.00000	1653810	0.97777	0.00499	0.00154	0.63755	0.01199
HG00099	972061	1.00000	1666779	0.97708	0.00460	0.00145	0.63163	0.00926
HG03668	960126	1.00000	1724636	0.97824	0.00536	0.00178	0.64238	0.01111
HG03615	1012108	1.00000	1666099	0.97766	0.00428	0.00135	0.62209	0.00951
HG01403	907573	1.00000	1745900	0.97808	0.00485	0.00148	0.65797	0.01116
HG01384	936552	1.00000	1710421	0.97743	0.00486	0.00148	0.64618	0.01128
HG01170	898923	1.00000	1709468	0.97919	0.00419	0.00127	0.65537	0.01228
HG00851	1071715	1.00000	1553308	0.97432	0.01615	0.00609	0.59173	0.01203
HG01402	920339	1.00000	1761721	0.97899	0.00394	0.00122	0.65685	0.01082
HG00565	1048004	1.00000	1561249	0.97671	0.00441	0.00137	0.59835	0.01251
NA18549	1066639	1.00000	1580065	0.97587	0.00401	0.00126	0.59699	0.01155
NA18579	1056428	1.00000	1582672	0.97604	0.00451	0.00142	0.59970	0.01155
HG01061	954800	1.00000	1690935	0.97738	0.00655	0.00220	0.63912	0.01163
NA19079	1089616	1.00000	1582005	0.97575	0.00457	0.00146	0.59215	0.00669
NA19909	965348	1.00000	1663405	0.97871	0.00378	0.00121	0.63277	0.01183
NA20858	946392	1.00000	1727556	0.97756	0.00428	0.00134	0.64607	0.01075
HG03714	962765	1.00000	1729547	0.97759	0.00420	0.00130	0.64240	0.01022
NA18948	1060253	1.00000	1554116	0.97602	0.00380	0.00122	0.59445	0.01197
NA18643	1077177	1.00000	1579477	0.97595	0.00425	0.00135	0.59454	0.01045
HG00598	1079423	1.00000	1572398	0.97669	0.00437	0.00137	0.59295	0.01035
HG02814	1014516	1.00000	1638094	0.97752	0.00484	0.00166	0.61754	0.00889
HG01863	1069579	1.00000	1570634	0.97573	0.00413	0.00129	0.59489	0.01115
HG02716	1010678	1.00000	1611483	0.97761	0.00399	0.00136	0.61456	0.01073
HG01280	947853	1.00000	1720967	0.97718	0.00392	0.00120	0.64484	0.01109
HG03781	962882	1.00000	1701159	0.97714	0.00435	0.00135	0.63856	0.01201
HG02976	1011899	1.00000	1614496	0.97722	0.00396	0.00129	0.61472	0.01071
HG01443	975260	1.00000	1660150	0.97730	0.00407	0.00129	0.62994	0.01186
HG03078	992681	1.00000	1575327	0.97750	0.00350	0.00115	0.61344	0.01213
HG02156	1085552	1.00000	1545834	0.97658	0.00365	0.00117	0.58746	0.01089
NA19200	1007259	1.00000	1578092	0.97725	0.00321	0.00105	0.61040	0.01216
NA19984	956293	1.00000	1701431	0.97800	0.00360	0.00117	0.64018	0.01050
HG03109	1012969	1.00000	1622496	0.97773	0.00434	0.00145	0.61564	0.01006
HG04038	972715	1.00000	1676293	0.97780	0.00453	0.00144	0.63280	0.01144
HG00689	1103515	1.00000	1576278	0.97690	0.00584	0.00187	0.58821	0.00615
HG00464	1079721	1.00000	1563755	0.97564	0.00409	0.00131	0.59155	0.01142
HG00143	942007	1.00000	1671617	0.97728	0.00492	0.00150	0.63958	0.01100
HG02594	988730	1.00000	1594428	0.97739	0.00400	0.00135	0.61724	0.01253
HG02233	935794	1.00000	1686245	0.97690	0.00388	0.00119	0.64310	0.01154
HG03514	994667	1.00000	1608384	0.97798	0.00382	0.00126	0.61788	0.01188
HG03738	1022543	1.00000	1612556	0.97693	0.00434	0.00141	0.61195	0.01057
HG03792	990054	1.00000	1648035	0.97733	0.00447	0.00142	0.62471	0.01147
HG02887	1006227	1.00000	1584328	0.97519	0.00401	0.00131	0.61158	0.01810
NA19664	946401	1.00000	1658356	0.97676	0.00342	0.00106	0.63666	0.01274
NA20853	978356	1.00000	1700797	0.97686	0.00439	0.00138	0.63483	0.01117
HG01067	921957	1.00000	1722063	0.97811	0.00462	0.00140	0.65130	0.01083
HG00536	1060135	1.00000	1545532	0.97575	0.00371	0.00117	0.59314	0.01319
HG01805	1043058	1.00000	1545696	0.97617	0.00433	0.00137	0.59708	0.01318
HG02470	975381	1.00000	1644059	0.97710	0.00360	0.00118	0.62764	0.01144
HG04171	961439	1.00000	1752614	0.97712	0.00495	0.00155	0.64576	0.01017
NA20874	954629	1.00000	1728369	0.97778	0.00399	0.00122	0.64419	0.01110
NA20348	964009	1.00000	1716398	0.97845	0.00375	0.00119	0.64035	0.01029
HG02479	972811	1.00000	1670070	0.97791	0.00373	0.00121	0.63191	0.01122
HG02023	1047900	1.00000	1590086	0.97689	0.00361	0.00113	0.60277	0.01188
NA20897	974294	1.00000	1684401	0.97691	0.00427	0.00131	0.63354	0.01123
NA18853	1016812	1.00000	1621560	0.97727	0.00394	0.00133	0.61461	0.01038
HG02595	998463	1.00000	1585243	0.97744	0.00397	0.00132	0.61355	0.01144
HG00343	945020	1.00000	1668701	0.97715	0.00399	0.00124	0.63844	0.01176
HG03199	1005104	1.00000	1587985	0.97814	0.00444	0.00150	0.61239	0.01127
NA12249	965253	1.00000	1657262	0.97575	0.00454	0.00142	0.63194	0.00984
HG02150	1129800	1.00000	1413911	0.97543	0.00360	0.00118	0.55585	0.01068
HG01518	959173	1.00000	1631704	0.97787	0.00420	0.00132	0.62979	0.01184
HG01892	1015584	1.00000	1608345	0.97640	0.00375	0.00120	0.61295	0.01203
HG02696	933839	1.00000	1742336	0.97675	0.00574	0.00186	0.65105	0.01036
NA18868	998110	1.00000	1614901	0.97788	0.00362	0.00117	0.61802	0.01103
NA12890	943849	1.00000	1655452	0.97842	0.00426	0.00133	0.63688	0.01165
HG02235	939706	1.00000	1659989	0.97777	0.00368	0.00116	0.63853	0.01168
HG02013	997265	1.00000	1634296	0.97786	0.00366	0.00116	0.62104	0.01076
HG03624	938984	1.00000	1686918	0.97838	0.00438	0.00136	0.64241	0.01210
HG00736	926254	1.00000	1701768	0.97727	0.00524	0.00158	0.64755	0.01152
HG03270	1031516	1.00000	1616894	0.97723	0.00561	0.00193	0.61051	0.00500
NA18995	1096406	1.00000	1549468	0.97508	0.00414	0.00133	0.58562	0.01084
NA20339	994667	1.00000	1662549	0.97738	0.00389	0.00125	0.62567	0.01096
HG02166	1057140	1.00000	1548023	0.97465	0.00707	0.00248	0.59421	0.01281
HG00443	1073554	1.00000	1583057	0.97612	0.00395	0.00126	0.59589	0.00991
HG01798	1089505	1.00000	1584068	0.97596	0.00487	0.00156	0.59249	0.00698
HG01702	943643	1.00000	1613752	0.97739	0.00398	0.00123	0.63101	0.01253
HG00500	1086583	1.00000	1576389	0.97625	0.00470	0.00147	0.59197	0.00962
HG00672	1047901	1.00000	1520595	0.97559	0.00378	0.00119	0.59202	0.01370
HG01513	909406	1.00000	1624080	0.97688	0.00393	0.00120	0.64105	0.01305
NA18957	1059708	1.00000	1563337	0.97692	0.00434	0.00136	0.59600	0.01189
HG00334	960551	1.00000	1652804	0.97735	0.00410	0.00127	0.63245	0.01201
HG00121	953462	1.00000	1641043	0.97561	0.00452	0.00137	0.63251	0.01204
NA18942	1068822	1.00000	1578178	0.97506	0.00410	0.00133	0.59621	0.01154
HG02970	980172	1.00000	1567880	0.97804	0.00385	0.00126	0.61532	0.01249
NA18970	1093653	1.00000	1584532	0.97560	0.00461	0.00147	0.59164	0.00849
HG03342	1010362	1.00000	1615604	0.97747	0.00444	0.00152	0.61524	0.01063
NA18934	998724	1.00000	1569662	0.97793	0.00317	0.00104	0.61115	0.01257
HG01377	933304	1.00000	1755005	0.97723	0.00406	0.00126	0.65283	0.00986
NA18749	1049544	1.00000	1541534	0.97610	0.00344	0.00108	0.59494	0.01306
HG03133	1025306	1.00000	1612249	0.97757	0.00395	0.00130	0.61127	0.00895
HG04106	998315	1.00000	1674061	0.97778	0.00615	0.00203	0.62643	0.00811
HG01918	1044843	1.00000	1549211	0.97604	0.00384	0.00123	0.59722	0.01126
HG02356	1062327	1.00000	1554224	0.97682	0.00442	0.00141	0.59400	0.01160
NA19147	1009935	1.00000	1593885	0.97682	0.00351	0.00115	0.61213	0.01173
HG00631	1050910	1.00000	1549016	0.97536	0.00370	0.00116	0.59579	0.01265
HG01303	914752	1.00000	1715265	0.97808	0.00478	0.00144	0.65219	0.01374
HG02375	1095021	1.00000	1562612	0.97579	0.00457	0.00146	0.58797	0.00914
HG00127	964273	1.00000	1652343	0.97728	0.00440	0.00138	0.63148	0.00980
HG00373	955841	1.00000	1638591	0.97692	0.00373	0.00114	0.63158	0.01191
HG01357	933284	1.00000	1672707	0.97601	0.00508	0.00156	0.64187	0.01506
HG02772	1021176	1.00000	1611179	0.97751	0.00414	0.00135	0.61207	0.01085
HG04140	986215	1.00000	1710704	0.97746	0.00541	0.00167	0.63432	0.00929
HG04118	965834	1.00000	1716435	0.97736	0.00510	0.00166	0.63992	0.01121
NA19375	1008962	1.00000	1625457	0.97799	0.00341	0.00110	0.61701	0.01071
NA20543	944911	1.00000	1688106	0.97790	0.00495	0.00161	0.64113	0.01052
HG02807	1012830	1.00000	1648279	0.97773	0.00533	0.00183	0.61940	0.00755
HG01631	928553	1.00000	1635093	0.97733	0.00429	0.00134	0.63780	0.01228
NA19210	1016885	1.00000	1608756	0.97735	0.00363	0.00120	0.61271	0.01043
NA19731	1111732	1.00000	1429627	0.97553	0.00341	0.00111	0.56254	0.01237
NA20291	970584	1.00000	1614466	0.97863	0.00361	0.00116	0.62454	0.01170
HG03947	973846	1.00000	1719627	0.97728	0.00492	0.00158	0.63844	0.01021
NA19434	999168	1.00000	1635188	0.97777	0.00390	0.00125	0.62072	0.01100
NA12275	913470	1.00000	1619870	0.97768	0.00421	0.00130	0.63942	0.01297
NA18612	1082894	1.00000	1592622	0.97634	0.00521	0.00166	0.59526	0.00638
NA19729	1073399	1.00000	1492812	0.97631	0.00353	0.00113	0.58172	0.01244
NA19099	1022929	1.00000	1616799	0.97676	0.00364	0.00122	0.61249	0.00916
NA20351	905509	1.00000	1801396	0.97923	0.00376	0.00116	0.66548	0.00976
HG00234	966787	1.00000	1676781	0.97737	0.00494	0.00157	0.63429	0.00867
HG00345	947943	1.00000	1664661	0.97743	0.00419	0.00129	0.63717	0.01068
HG01085	903977	1.00000	1752238	0.97770	0.00431	0.00131	0.65967	0.01156
HG01695	936849	1.00000	1654357	0.97640	0.00413	0.00128	0.63845	0.01256
NA12761	944897	1.00000	1665032	0.97687	0.00420	0.00130	0.63796	0.01087
HG02784	970409	1.00000	1683153	0.97739	0.00411	0.00129	0.63430	0.01126
HG02836	1001270	1.00000	1623503	0.97725	0.00419	0.00137	0.61853	0.01157
HG01850	1071753	1.00000	1597681	0.97572	0.00385	0.00120	0.59851	0.01083
HG03055	1019626	1.00000	1605298	0.97700	0.00397	0.00131	0.61156	0.01101
HG03476	995797	1.00000	1586590	0.97765	0.00343	0.00113	0.61439	0.01244
HG02385	1042526	1.00000	1524341	0.97693	0.00388	0.00123	0.59385	0.01302
HG04070	1124942	1.00000	1396644	0.97478	0.00515	0.00175	0.55388	0.01139
HG02230	955846	1.00000	1662594	0.97775	0.00373	0.00118	0.63496	0.01096
HG03086	1006828	1.00000	1593433	0.97664	0.00479	0.00158	0.61280	0.01412
HG02611	1020826	1.00000	1558958	0.97769	0.00410	0.00139	0.60430	0.01194
NA19010	1084123	1.00000	1560340	0.97616	0.00446	0.00141	0.59004	0.01071
HG02224	938325	1.00000	1672195	0.97690	0.00368	0.00117	0.64056	0.01157
HG01668	927421	1.00000	1669463	0.97822	0.00403	0.00124	0.64287	0.01163
HG00663	1063927	1.00000	1558593	0.97520	0.00367	0.00116	0.59431	0.01201
HG03538	1000992	1.00000	1607877	0.97686	0.00414	0.00140	0.61631	0.01155
HG03585	972033	1.00000	1705911	0.97706	0.00441	0.00139	0.63702	0.01124
NA21143	985603	1.00000	1715051	0.97664	0.00476	0.00147	0.63505	0.00891
HG03786	1016096	1.00000	1636879	0.97798	0.00472	0.00153	0.61700	0.01034
HG01372	963931	1.00000	1707900	0.97757	0.00387	0.00119	0.63922	0.01075
HG03039	1000480	1.00000	1579093	0.97765	0.00403	0.00133	0.61215	0.01263
HG00324	975434	1.00000	1609962	0.97671	0.00371	0.00117	0.62271	0.01181
NA19654	971346	1.00000	1676003	0.97720	0.00387	0.00120	0.63309	0.01191
HG00276	938457	1.00000	1608698	0.97709	0.00434	0.00136	0.63157	0.01312
NA21106	997707	1.00000	1696410	0.97786	0.00518	0.00163	0.62967	0.00525
NA18548	1066876	1.00000	1588376	0.97385	0.00545	0.00184	0.59820	0.01850
NA21108	967069	1.00000	1657065	0.97678	0.00447	0.00138	0.63147	0.01220
HG00171	964264	1.00000	1671005	0.97765	0.00529	0.00164	0.63409	0.00976
HG03802	966942	1.00000	1718518	0.97723	0.00419	0.00129	0.63993	0.01066
HG01630	919230	1.00000	1668754	0.97668	0.00405	0.00125	0.64481	0.01255
HG03436	1018336	1.00000	1600507	0.97823	0.00438	0.00151	0.61115	0.01063
NA18963	1082996	1.00000	1558192	0.97547	0.00387	0.00123	0.58996	0.01186
HG03857	951641	1.00000	1698923	0.97714	0.00565	0.00183	0.64097	0.01168
HG03054	1026545	1.00000	1608229	0.97653	0.00695	0.00248	0.61039	0.00915
HG00246	945961	1.00000	1684993	0.97724	0.00455	0.00140	0.64045	0.01134
NA10851	963350	1.00000	1638200	0.97683	0.00531	0.00176	0.62970	0.01125
NA18519	986159	1.00000	1551361	0.97790	0.00350	0.00114	0.61137	0.01297
HG00671	1066685	1.00000	1587536	0.97635	0.00371	0.00117	0.59812	0.01101
HG01938	1157988	1.00000	1407634	0.97448	0.00381	0.00128	0.54865	0.01070
NA19131	1028013	1.00000	1624059	0.97869	0.00380	0.00127	0.61237	0.00823
HG00530	1085485	1.00000	1565647	0.97713	0.00392	0.00125	0.59056	0.01089
HG02855	1022991	1.00000	1628967	0.97731	0.00398	0.00132	0.61425	0.00901
NA20518	937124	1.00000	1677151	0.97733	0.00487	0.00148	0.64154	0.01137
HG01842	1055710	1.00000	1591790	0.97637	0.00425	0.00133	0.60124	0.01151
HG00581	1052911	1.00000	1540655	0.97473	0.00419	0.00131	0.59403	0.01283
HG02860	997993	1.00000	1613554	0.97702	0.00374	0.00121	0.61785	0.01098
HG02019	1036946	1.00000	1557525	0.97617	0.00354	0.00113	0.60032	0.01355
HG03784	1008751	1.00000	1641634	0.97718	0.00410	0.00128	0.61939	0.01113
HG04214	975124	1.00000	1723140	0.97725	0.00735	0.00245	0.63861	0.00870
HG01519	938985	1.00000	1648192	0.97649	0.00499	0.00165	0.63706	0.01150
HG03894	999352	1.00000	1663891	0.97633	0.00617	0.00207	0.62476	0.01064
HG04017	1006680	1.00000	1687262	0.97764	0.00515	0.00171	0.62632	0.00884
HG03073	1022441	1.00000	1616054	0.97713	0.00547	0.00189	0.61249	0.00932
HG03990	988885	1.00000	1705361	0.97654	0.00715	0.00240	0.63296	0.00972
HG02026	1035794	1.00000	1522627	0.97521	0.00349	0.00110	0.59514	0.01362
HG03575	1016876	1.00000	1600216	0.97779	0.00408	0.00137	0.61145	0.01039
NA18915	1031393	1.00000	1612600	0.97736	0.00418	0.00138	0.60991	0.00853
HG01855	1078932	1.00000	1582775	0.97573	0.00387	0.00124	0.59465	0.01093
HG03809	973751	1.00000	1719755	0.97679	0.00488	0.00153	0.63848	0.01098
HG01857	1072693	1.00000	1571016	0.97583	0.00391	0.00125	0.59425	0.01119
HG01525	930747	1.00000	1702682	0.97737	0.00414	0.00128	0.64656	0.01109
NA18595	1080267	1.00000	1537843	0.97630	0.00367	0.00118	0.58739	0.01200
NA18597	1051634	1.00000	1566673	0.97644	0.00425	0.00133	0.59835	0.01305
HG03625	1059395	1.00000	1545758	0.97533	0.00602	0.00208	0.59335	0.00897
HG01256	944762	1.00000	1728302	0.97709	0.00395	0.00123	0.64656	0.00958
